"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Попытка удаления товара без токена","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","303","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-07-30","passed","2026-07-30","","test_carts_api","",""
"","89","Блокировка входа с неверным паролем","tests.api","2026-07-30","passed","2026-07-30","","test_auth_api","",""
"","176","Проверка создания товара с разными ценами","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-07-30","broken","2026-07-30","","test_carts_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-07-30","broken","2026-07-30","","test_carts_api","",""
"","9","Ошибка создания товара без названия","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","7","Проверка создания товара с разными ценами","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","185","Успешное создание нового кроссовка","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","166","Проверка создания товара с разными ценами","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","189","Проверка создания товара с разными ценами","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","140","Успешный вход с правильными данными","tests.api","2026-07-30","passed","2026-07-30","","test_auth_api","",""
"","26","Ошибка при запросе несуществующего заказа","tests.api","2026-07-30","passed","2026-07-30","","test_orders_api","",""
"","163","Проверка создания товара с разными ценами","tests.api","2026-07-30","passed","2026-07-30","","test_products_api","",""
"","7","Блокировка входа с пустыми полями","tests.api","2026-07-30","passed","2026-07-30","","test_auth_api","",""
"","20","Успешное получение списка заказов администратором","tests.api","2026-07-30","passed","2026-07-30","","test_orders_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-07-30","passed","2026-07-30","","test_orders_api","",""
