"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","149","Проверка создания товара с разными ценами","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","29","Ошибка при запросе несуществующего заказа","tests.api","2026-09-15","passed","2026-09-15","","test_orders_api","",""
"","5","Блокировка входа с пустыми полями","tests.api","2026-09-15","passed","2026-09-15","","test_auth_api","",""
"","271","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-09-15","passed","2026-09-15","","test_carts_api","",""
"","86","Блокировка входа с неверным паролем","tests.api","2026-09-15","passed","2026-09-15","","test_auth_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-09-15","passed","2026-09-15","","test_orders_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-09-15","broken","2026-09-15","","test_carts_api","",""
"","165","Проверка создания товара с разными ценами","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","20","Успешное получение списка заказов администратором","tests.api","2026-09-15","passed","2026-09-15","","test_orders_api","",""
"","131","Успешный вход с правильными данными","tests.api","2026-09-15","passed","2026-09-15","","test_auth_api","",""
"","0","Попытка удаления товара без токена","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","7","Ошибка создания товара без названия","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","163","Успешное создание нового кроссовка","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","157","Проверка создания товара с разными ценами","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-09-15","broken","2026-09-15","","test_carts_api","",""
"","156","Проверка создания товара с разными ценами","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","2026-09-15","passed","2026-09-15","","test_products_api","",""
