"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Блокировка входа с пустыми полями","tests.api","2026-06-02","passed","2026-06-02","","test_auth_api","",""
"","16","Успешное получение списка заказов администратором","tests.api","2026-06-02","passed","2026-06-02","","test_orders_api","",""
"","160","Успешный вход с правильными данными","tests.api","2026-06-02","passed","2026-06-02","","test_auth_api","",""
"","100","Проверка создания товара с разными ценами","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","9","Ошибка создания товара без названия","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","0","Попытка удаления товара без токена","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","131","Успешное создание нового кроссовка","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-06-02","passed","2026-06-02","","test_orders_api","",""
"","101","Блокировка входа с неверным паролем","tests.api","2026-06-02","passed","2026-06-02","","test_auth_api","",""
"","115","Проверка создания товара с разными ценами","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-06-02","broken","2026-06-02","","test_carts_api","",""
"","23","Ошибка при запросе несуществующего заказа","tests.api","2026-06-02","passed","2026-06-02","","test_orders_api","",""
"","114","Проверка создания товара с разными ценами","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","7","Проверка создания товара с разными ценами","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","219","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-06-02","passed","2026-06-02","","test_carts_api","",""
"","109","Проверка создания товара с разными ценами","tests.api","2026-06-02","passed","2026-06-02","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-06-02","broken","2026-06-02","","test_carts_api","",""
