"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","116","Успешное создание нового кроссовка","tests.api","Fri Apr 24 10:18:15 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
"","86","Блокировка входа с неверным паролем","tests.api","Fri Apr 24 10:18:14 UTC 2026","passed","Fri Apr 24 10:18:14 UTC 2026","","test_auth_api","",""
"","0","Попытка удаления товара без токена","tests.api","Fri Apr 24 10:18:17 UTC 2026","passed","Fri Apr 24 10:18:17 UTC 2026","","test_products_api","",""
"","18","Успешное получение списка заказов администратором","tests.api","Fri Apr 24 10:18:15 UTC 2026","passed","Fri Apr 24 10:18:15 UTC 2026","","test_orders_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Fri Apr 24 10:18:14 UTC 2026","broken","Fri Apr 24 10:18:14 UTC 2026","","test_carts_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Fri Apr 24 10:18:15 UTC 2026","broken","Fri Apr 24 10:18:15 UTC 2026","","test_carts_api","",""
"","5","Блокировка входа с пустыми полями","tests.api","Fri Apr 24 10:18:14 UTC 2026","passed","Fri Apr 24 10:18:14 UTC 2026","","test_auth_api","",""
"","122","Успешный вход с правильными данными","tests.api","Fri Apr 24 10:18:14 UTC 2026","passed","Fri Apr 24 10:18:14 UTC 2026","","test_auth_api","",""
"","106","Проверка создания товара с разными ценами","tests.api","Fri Apr 24 10:18:16 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
"","112","Проверка создания товара с разными ценами","tests.api","Fri Apr 24 10:18:16 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
"","102","Проверка создания товара с разными ценами","tests.api","Fri Apr 24 10:18:16 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
"","210","Попытка добавить реальный товар в фейковую корзину","tests.api","Fri Apr 24 10:18:15 UTC 2026","passed","Fri Apr 24 10:18:15 UTC 2026","","test_carts_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","Fri Apr 24 10:18:16 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
"","1","Попытка получить список заказов без авторизации","tests.api","Fri Apr 24 10:18:15 UTC 2026","passed","Fri Apr 24 10:18:15 UTC 2026","","test_orders_api","",""
"","7","Ошибка создания товара без названия","tests.api","Fri Apr 24 10:18:17 UTC 2026","passed","Fri Apr 24 10:18:17 UTC 2026","","test_products_api","",""
"","27","Ошибка при запросе несуществующего заказа","tests.api","Fri Apr 24 10:18:15 UTC 2026","passed","Fri Apr 24 10:18:15 UTC 2026","","test_orders_api","",""
"","113","Проверка создания товара с разными ценами","tests.api","Fri Apr 24 10:18:16 UTC 2026","passed","Fri Apr 24 10:18:16 UTC 2026","","test_products_api","",""
