"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","96","Проверка создания товара с разными ценами","tests.api","Mon Apr 20 10:30:06 UTC 2026","passed","Mon Apr 20 10:30:06 UTC 2026","","test_products_api","",""
"","6","Блокировка входа с пустыми полями","tests.api","Mon Apr 20 10:30:04 UTC 2026","passed","Mon Apr 20 10:30:04 UTC 2026","","test_auth_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Mon Apr 20 10:30:05 UTC 2026","broken","Mon Apr 20 10:30:05 UTC 2026","","test_carts_api","",""
"","85","Блокировка входа с неверным паролем","tests.api","Mon Apr 20 10:30:04 UTC 2026","passed","Mon Apr 20 10:30:04 UTC 2026","","test_auth_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Mon Apr 20 10:30:04 UTC 2026","broken","Mon Apr 20 10:30:04 UTC 2026","","test_carts_api","",""
"","122","Успешное создание нового кроссовка","tests.api","Mon Apr 20 10:30:05 UTC 2026","passed","Mon Apr 20 10:30:05 UTC 2026","","test_products_api","",""
"","26","Ошибка при запросе несуществующего заказа","tests.api","Mon Apr 20 10:30:05 UTC 2026","passed","Mon Apr 20 10:30:05 UTC 2026","","test_orders_api","",""
"","15","Успешное получение списка заказов администратором","tests.api","Mon Apr 20 10:30:05 UTC 2026","passed","Mon Apr 20 10:30:05 UTC 2026","","test_orders_api","",""
"","0","Попытка удаления товара без токена","tests.api","Mon Apr 20 10:30:07 UTC 2026","passed","Mon Apr 20 10:30:07 UTC 2026","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Mon Apr 20 10:30:05 UTC 2026","passed","Mon Apr 20 10:30:05 UTC 2026","","test_orders_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","Mon Apr 20 10:30:06 UTC 2026","passed","Mon Apr 20 10:30:06 UTC 2026","","test_products_api","",""
"","7","Ошибка создания товара без названия","tests.api","Mon Apr 20 10:30:07 UTC 2026","passed","Mon Apr 20 10:30:07 UTC 2026","","test_products_api","",""
"","127","Проверка создания товара с разными ценами","tests.api","Mon Apr 20 10:30:06 UTC 2026","passed","Mon Apr 20 10:30:06 UTC 2026","","test_products_api","",""
"","123","Успешный вход с правильными данными","tests.api","Mon Apr 20 10:30:04 UTC 2026","passed","Mon Apr 20 10:30:04 UTC 2026","","test_auth_api","",""
"","102","Проверка создания товара с разными ценами","tests.api","Mon Apr 20 10:30:06 UTC 2026","passed","Mon Apr 20 10:30:06 UTC 2026","","test_products_api","",""
"","122","Проверка создания товара с разными ценами","tests.api","Mon Apr 20 10:30:06 UTC 2026","passed","Mon Apr 20 10:30:06 UTC 2026","","test_products_api","",""
"","209","Попытка добавить реальный товар в фейковую корзину","tests.api","Mon Apr 20 10:30:05 UTC 2026","passed","Mon Apr 20 10:30:05 UTC 2026","","test_carts_api","",""
