"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120","Проверка создания товара с разными ценами","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","132","Проверка создания товара с разными ценами","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-06-16","passed","2026-06-16","","test_orders_api","",""
"","133","Успешный вход с правильными данными","tests.api","2026-06-16","passed","2026-06-16","","test_auth_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-06-16","broken","2026-06-16","","test_carts_api","",""
"","19","Успешное получение списка заказов администратором","tests.api","2026-06-16","passed","2026-06-16","","test_orders_api","",""
"","30","Ошибка при запросе несуществующего заказа","tests.api","2026-06-16","passed","2026-06-16","","test_orders_api","",""
"","8","Ошибка создания товара без названия","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","90","Блокировка входа с неверным паролем","tests.api","2026-06-16","passed","2026-06-16","","test_auth_api","",""
"","142","Проверка создания товара с разными ценами","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","146","Успешное создание нового кроссовка","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","187","Проверка создания товара с разными ценами","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","8","Проверка создания товара с разными ценами","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
"","22","Блокировка входа с пустыми полями","tests.api","2026-06-16","passed","2026-06-16","","test_auth_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-06-16","broken","2026-06-16","","test_carts_api","",""
"","252","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-06-16","passed","2026-06-16","","test_carts_api","",""
"","1","Попытка удаления товара без токена","tests.api","2026-06-16","passed","2026-06-16","","test_products_api","",""
