"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","118","Проверка создания товара с разными ценами","tests.api","Wed May 27 12:16:14 UTC 2026","passed","Wed May 27 12:16:14 UTC 2026","","test_products_api","",""
"","8","Ошибка создания товара без названия","tests.api","Wed May 27 12:16:15 UTC 2026","passed","Wed May 27 12:16:15 UTC 2026","","test_products_api","",""
"","126","Проверка создания товара с разными ценами","tests.api","Wed May 27 12:16:14 UTC 2026","passed","Wed May 27 12:16:14 UTC 2026","","test_products_api","",""
"","0","Попытка удаления товара без токена","tests.api","Wed May 27 12:16:15 UTC 2026","passed","Wed May 27 12:16:15 UTC 2026","","test_products_api","",""
"","6","Блокировка входа с пустыми полями","tests.api","Wed May 27 12:16:12 UTC 2026","passed","Wed May 27 12:16:12 UTC 2026","","test_auth_api","",""
"","108","Проверка создания товара с разными ценами","tests.api","Wed May 27 12:16:14 UTC 2026","passed","Wed May 27 12:16:14 UTC 2026","","test_products_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Wed May 27 12:16:12 UTC 2026","broken","Wed May 27 12:16:12 UTC 2026","","test_carts_api","",""
"","90","Блокировка входа с неверным паролем","tests.api","Wed May 27 12:16:12 UTC 2026","passed","Wed May 27 12:16:12 UTC 2026","","test_auth_api","",""
"","23","Ошибка при запросе несуществующего заказа","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:13 UTC 2026","","test_orders_api","",""
"","17","Успешное получение списка заказов администратором","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:13 UTC 2026","","test_orders_api","",""
"","120","Успешное создание нового кроссовка","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:13 UTC 2026","","test_products_api","",""
"","215","Попытка добавить реальный товар в фейковую корзину","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:13 UTC 2026","","test_carts_api","",""
"","145","Проверка создания товара с разными ценами","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:14 UTC 2026","","test_products_api","",""
"","136","Успешный вход с правильными данными","tests.api","Wed May 27 12:16:12 UTC 2026","passed","Wed May 27 12:16:12 UTC 2026","","test_auth_api","",""
"","1","Попытка получить список заказов без авторизации","tests.api","Wed May 27 12:16:13 UTC 2026","passed","Wed May 27 12:16:13 UTC 2026","","test_orders_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Wed May 27 12:16:12 UTC 2026","broken","Wed May 27 12:16:12 UTC 2026","","test_carts_api","",""
"","7","Проверка создания товара с разными ценами","tests.api","Wed May 27 12:16:14 UTC 2026","passed","Wed May 27 12:16:14 UTC 2026","","test_products_api","",""
