"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Ошибка при запросе несуществующего заказа","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_orders_api","",""
"","108","Проверка создания товара с разными ценами","tests.api","Fri Apr 17 10:08:13 UTC 2026","passed","Fri Apr 17 10:08:13 UTC 2026","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_orders_api","",""
"","88","Блокировка входа с неверным паролем","tests.api","Fri Apr 17 10:08:11 UTC 2026","passed","Fri Apr 17 10:08:11 UTC 2026","","test_auth_api","",""
"","132","Проверка создания товара с разными ценами","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_products_api","",""
"","117","Успешное создание нового кроссовка","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_products_api","",""
"","106","Проверка создания товара с разными ценами","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_products_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Fri Apr 17 10:08:11 UTC 2026","broken","Fri Apr 17 10:08:11 UTC 2026","","test_carts_api","",""
"","6","Ошибка создания товара без названия","tests.api","Fri Apr 17 10:08:13 UTC 2026","passed","Fri Apr 17 10:08:13 UTC 2026","","test_products_api","",""
"","5","Проверка создания товара с разными ценами","tests.api","Fri Apr 17 10:08:13 UTC 2026","passed","Fri Apr 17 10:08:13 UTC 2026","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Fri Apr 17 10:08:11 UTC 2026","broken","Fri Apr 17 10:08:11 UTC 2026","","test_carts_api","",""
"","0","Попытка удаления товара без токена","tests.api","Fri Apr 17 10:08:13 UTC 2026","passed","Fri Apr 17 10:08:13 UTC 2026","","test_products_api","",""
"","214","Попытка добавить реальный товар в фейковую корзину","tests.api","Fri Apr 17 10:08:11 UTC 2026","passed","Fri Apr 17 10:08:11 UTC 2026","","test_carts_api","",""
"","16","Успешное получение списка заказов администратором","tests.api","Fri Apr 17 10:08:11 UTC 2026","passed","Fri Apr 17 10:08:11 UTC 2026","","test_orders_api","",""
"","5","Блокировка входа с пустыми полями","tests.api","Fri Apr 17 10:08:11 UTC 2026","passed","Fri Apr 17 10:08:11 UTC 2026","","test_auth_api","",""
"","125","Успешный вход с правильными данными","tests.api","Fri Apr 17 10:08:10 UTC 2026","passed","Fri Apr 17 10:08:11 UTC 2026","","test_auth_api","",""
"","116","Проверка создания товара с разными ценами","tests.api","Fri Apr 17 10:08:12 UTC 2026","passed","Fri Apr 17 10:08:12 UTC 2026","","test_products_api","",""
