"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120","Проверка создания товара с разными ценами","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","100","Блокировка входа с неверным паролем","tests.api","2026-06-10","passed","2026-06-10","","test_auth_api","",""
"","136","Успешный вход с правильными данными","tests.api","2026-06-10","passed","2026-06-10","","test_auth_api","",""
"","115","Успешное создание нового кроссовка","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","0","Попытка удаления товара без токена","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-06-10","passed","2026-06-10","","test_orders_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-06-10","broken","2026-06-10","","test_carts_api","",""
"","117","Проверка создания товара с разными ценами","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","222","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-06-10","passed","2026-06-10","","test_carts_api","",""
"","7","Проверка создания товара с разными ценами","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","121","Проверка создания товара с разными ценами","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","6","Блокировка входа с пустыми полями","tests.api","2026-06-10","passed","2026-06-10","","test_auth_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-06-10","broken","2026-06-10","","test_carts_api","",""
"","9","Ошибка создания товара без названия","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
"","16","Успешное получение списка заказов администратором","tests.api","2026-06-10","passed","2026-06-10","","test_orders_api","",""
"","25","Ошибка при запросе несуществующего заказа","tests.api","2026-06-10","passed","2026-06-10","","test_orders_api","",""
"","114","Проверка создания товара с разными ценами","tests.api","2026-06-10","passed","2026-06-10","","test_products_api","",""
