"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","Ошибка при запросе несуществующего заказа","tests.api","Tue Apr 14 10:10:03 UTC 2026","passed","Tue Apr 14 10:10:03 UTC 2026","","test_orders_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Tue Apr 14 10:10:02 UTC 2026","broken","Tue Apr 14 10:10:02 UTC 2026","","test_carts_api","",""
"","147","Проверка создания товара с разными ценами","tests.api","Tue Apr 14 10:10:04 UTC 2026","passed","Tue Apr 14 10:10:05 UTC 2026","","test_products_api","",""
"","7","Проверка создания товара с разными ценами","tests.api","Tue Apr 14 10:10:05 UTC 2026","passed","Tue Apr 14 10:10:05 UTC 2026","","test_products_api","",""
"","7","Блокировка входа с пустыми полями","tests.api","Tue Apr 14 10:10:02 UTC 2026","passed","Tue Apr 14 10:10:02 UTC 2026","","test_auth_api","",""
"","8","Ошибка создания товара без названия","tests.api","Tue Apr 14 10:10:05 UTC 2026","passed","Tue Apr 14 10:10:05 UTC 2026","","test_products_api","",""
"","223","Попытка добавить реальный товар в фейковую корзину","tests.api","Tue Apr 14 10:10:03 UTC 2026","passed","Tue Apr 14 10:10:03 UTC 2026","","test_carts_api","",""
"","1","Попытка получить список заказов без авторизации","tests.api","Tue Apr 14 10:10:03 UTC 2026","passed","Tue Apr 14 10:10:03 UTC 2026","","test_orders_api","",""
"","118","Успешное создание нового кроссовка","tests.api","Tue Apr 14 10:10:04 UTC 2026","passed","Tue Apr 14 10:10:04 UTC 2026","","test_products_api","",""
"","124","Проверка создания товара с разными ценами","tests.api","Tue Apr 14 10:10:04 UTC 2026","passed","Tue Apr 14 10:10:04 UTC 2026","","test_products_api","",""
"","133","Успешный вход с правильными данными","tests.api","Tue Apr 14 10:10:02 UTC 2026","passed","Tue Apr 14 10:10:02 UTC 2026","","test_auth_api","",""
"","19","Успешное получение списка заказов администратором","tests.api","Tue Apr 14 10:10:03 UTC 2026","passed","Tue Apr 14 10:10:03 UTC 2026","","test_orders_api","",""
"","95","Блокировка входа с неверным паролем","tests.api","Tue Apr 14 10:10:02 UTC 2026","passed","Tue Apr 14 10:10:02 UTC 2026","","test_auth_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Tue Apr 14 10:10:03 UTC 2026","broken","Tue Apr 14 10:10:03 UTC 2026","","test_carts_api","",""
"","129","Проверка создания товара с разными ценами","tests.api","Tue Apr 14 10:10:04 UTC 2026","passed","Tue Apr 14 10:10:04 UTC 2026","","test_products_api","",""
"","120","Проверка создания товара с разными ценами","tests.api","Tue Apr 14 10:10:04 UTC 2026","passed","Tue Apr 14 10:10:04 UTC 2026","","test_products_api","",""
"","0","Попытка удаления товара без токена","tests.api","Tue Apr 14 10:10:05 UTC 2026","passed","Tue Apr 14 10:10:05 UTC 2026","","test_products_api","",""
